trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2026-01-08,1772251.6571432943,1580299.2429344605,1773194.4880982293,1758756.2313638213
2026-01-09,1783256.802656358,1590501.0564901517,1792555.1632582087,1793525.890151492
2026-01-12,1802841.6152156799,1608248.4859688685,1819126.081550925,1843791.140238916
2026-01-13,1804307.4467076259,1610443.6562581554,1802282.7779376183,1809841.3353292798
2026-01-14,1809317.6527101072,1614387.117652475,1807112.3101331564,1821763.8551665002
2026-01-15,1812401.8057352223,1617317.8079072018,1802895.1741850858,1818146.2168354632
2026-01-16,1818697.373267915,1623664.3263770589,1796985.8577551218,1816371.043449385
2026-01-19,1834886.6445849943,1637855.8823799232,1820271.3265186173,1823633.4573630735
2026-01-20,1839200.411509846,1642972.5193440148,1819558.0707205548,1805344.714799618
2026-01-21,1851791.6780781194,1653826.9638225546,1829076.34946084,1819669.653602909
2026-01-22,1870797.1228681987,1671297.7746356062,1847072.7990998095,1833274.90366827
2026-01-23,1886208.1990164046,1684340.8969336336,1868836.9712944573,1868883.8316034232
2026-01-26,1864592.4163804946,1664732.5761384268,1854621.089978705,1845649.7110323934
2026-01-27,1867494.7782207774,1668134.5098923987,1845616.5491950647,1849338.1709713016
2026-01-28,1851016.839427726,1653078.9606440023,1842859.2437749468,1853230.270611347
2026-01-29,1826689.0510805608,1631170.197598826,1836963.0760414063,1838318.6817914534
2026-01-30,1816409.2732684475,1622277.986063322,1829695.8510901437,1821253.7630873786
2026-02-02,1783238.5051881163,1592436.0977070306,1787699.9359252367,1759603.22249347
2026-02-03,1801048.2179140085,1608337.4308185452,1821009.1144888988,1811158.0436027215
2026-02-04,1802817.4396427148,1609972.247870188,1838152.494487329,1810720.97941209
2026-02-05,1795886.0636337826,1604525.7333334154,1825195.6770687562,1780044.191800797
2026-02-06,1800627.5422114825,1608860.1905613951,1829036.2367914773,1776403.1668951982
2026-02-09,1827916.7166845475,1633978.1785471358,1855734.2883529942,1816602.4822863224
2026-02-10,1844204.560576367,1648463.6300958572,1855946.436911993,1820247.6991250971
2026-02-11,1854867.627346258,1658659.0559634666,1855389.5082800759,1817867.784221341
2026-02-12,1848077.8429231013,1652373.9061671789,1848432.399503295,1834485.2692158748
2026-02-13,1839568.9305364545,1644498.278007875,1833124.8060142596,1810215.5205222685
2026-02-24,1869269.8027356951,1671957.4560535834,1862726.9402406388,1831162.3899755413
2026-02-25,1899772.8247213243,1698887.250968165,1882383.9987698286,1859085.0774900888
2026-02-26,1903345.1808196576,1701980.3387770383,1883735.3659308546,1873268.3730776375
2026-02-27,1911011.349219271,1708972.3339438094,1898845.7258574609,1888762.1993528954
2026-03-02,1881145.9030984675,1681574.0520749216,1874014.8383816897,1870256.3587765263
2026-03-03,1820406.7994057704,1627124.4834215844,1823369.4122906693,1796453.8451610173
2026-03-04,1806464.9766160527,1615886.0505812725,1811488.4310105217,1785877.8183855957
2026-03-05,1817785.4705937202,1627076.500107852,1829845.9871161925,1802778.1485554904
2026-03-06,1852918.107254676,1658501.7180817914,1858602.559062376,1819929.3328317697
2026-03-09,1828861.0724435155,1636355.5511029253,1844297.3882048933,1810003.7175828407
2026-03-10,1854824.0492641951,1660735.562002831,1867989.4184124053,1842264.1734224793
2026-03-11,1859299.160669818,1663542.0309264795,1870941.5268727173,1845228.532062219
