trade_date,Strategy_Pure,Strategy_Hedged,Benchmark_EqualWeight,Benchmark_CSI1000
2026-01-12,1795481.4410816105,1374514.0608748042,1819126.081550925,1843791.140238916
2026-01-13,1800166.034216347,1374610.5366766015,1802282.7779376183,1809841.3353292798
2026-01-14,1813887.1496336982,1382946.7868775611,1807112.3101331564,1821763.8551665002
2026-01-15,1806025.206350782,1381179.8464512068,1802895.1741850858,1818146.2168354632
2026-01-16,1801181.883578718,1380437.5485688283,1796985.8577551218,1816371.043449385
2026-01-19,1827851.1480480586,1399678.586403515,1820271.3265186173,1823633.4573630735
2026-01-20,1838285.1668664932,1406971.3879479882,1819558.0707205548,1805344.714799618
2026-01-21,1857545.7649486042,1422173.4184165932,1829076.34946084,1819669.653602909
2026-01-22,1873881.5637451676,1435102.6269413366,1847072.7990998095,1833274.90366827
2026-01-23,1894636.4871851064,1448729.6478861435,1868836.9712944573,1868883.8316034232
2026-01-26,1885230.9592402922,1440746.9093134159,1854621.089978705,1845649.7110323934
2026-01-27,1883813.516321332,1437245.6154242642,1845616.5491950647,1849338.1709713016
2026-01-28,1871835.531914667,1427238.0787641467,1842859.2437749468,1853230.270611347
2026-01-29,1848003.3896500014,1409138.0683304437,1836963.0760414063,1838318.6817914534
2026-01-30,1842891.8724961032,1404594.843717005,1829695.8510901437,1821253.7630873786
2026-02-02,1808075.799798024,1378087.5511956078,1787699.9359252367,1759603.22249347
2026-02-03,1826658.5402196674,1392368.3936555118,1821009.1144888988,1811158.0436027215
2026-02-04,1835684.1061200758,1399430.575273423,1838152.494487329,1810720.97941209
2026-02-05,1824150.35504735,1390454.9890907204,1825195.6770687562,1780044.191800797
2026-02-06,1832195.3685817977,1396577.5548336417,1829036.2367914773,1776403.1668951982
2026-02-09,1864496.2593776695,1421344.02953277,1855734.2883529942,1816602.4822863224
2026-02-10,1872048.6007377722,1427086.811427979,1855946.436911993,1820247.6991250971
2026-02-11,1881802.087222169,1434363.747889471,1855389.5082800759,1817867.784221341
2026-02-12,1864723.9663907948,1421244.103689907,1848432.399503295,1834485.2692158748
2026-02-13,1853331.969597948,1412428.2735279961,1833124.8060142596,1810215.5205222685
2026-02-24,1891444.908324517,1441723.7224891526,1862726.9402406388,1831162.3899755413
2026-02-25,1915435.5123276475,1459948.0478415666,1882383.9987698286,1859085.0774900888
2026-02-26,1916714.1305944745,1460801.9920489457,1883735.3659308546,1873268.3730776375
2026-02-27,1929315.121505551,1470437.3351679652,1898845.7258574609,1888762.1993528954
2026-03-02,1895783.2842503106,1444613.380075533,1874014.8383816897,1870256.3587765263
2026-03-03,1842230.1789715544,1403449.1243628603,1823369.4122906693,1796453.8451610173
2026-03-04,1826801.793048591,1391707.2221504084,1811488.4310105217,1785877.8183855957
2026-03-05,1841971.514774697,1403457.6362745462,1829845.9871161925,1802778.1485554904
2026-03-06,1871824.7932288116,1399426.0391835277,1858602.559062376,1819929.3328317697
2026-03-09,1849059.2977887308,1399426.0391835277,1844297.3882048933,1810003.7175828407
2026-03-10,1881002.103742195,1399426.0391835277,1867989.4184124053,1842264.1734224793
2026-03-11,1882271.6579755528,1399426.0391835277,1870941.5268727173,1845228.532062219
